id_order_line,id_orders,id_products,quantity,requested_qty,returned_flag
159751,80007,148,1,1,False
159752,80008,107,2,2,False
159753,80008,199,2,2,False
159754,80009,136,1,1,False
159755,80010,53,2,2,False
159756,80010,178,3,3,False
159757,80010,247,1,1,False
159758,80011,224,1,1,True
159759,80011,44,1,1,True
159760,80012,352,1,1,False
159761,80013,63,1,1,False
159762,80013,296,1,1,False
159763,80014,302,1,1,False
159764,80015,175,3,3,True
159765,80015,1,1,1,True
159766,80016,175,1,1,False
159767,80016,303,1,1,False
159768,80017,72,1,1,False
159769,80017,103,1,1,False
159770,80017,258,3,3,False
159771,80018,372,1,1,False
159772,80018,8,1,1,False
159773,80018,277,2,2,False
159774,80019,283,1,1,False
159775,80020,200,3,3,False
159776,80020,317,1,1,False
159777,80021,124,1,1,False
159778,80021,134,1,1,False
159779,80022,205,1,1,False
159780,80023,118,2,2,False
159781,80023,262,1,1,False
159782,80024,83,1,1,False
159783,80025,2,2,2,False
159784,80025,171,2,2,False
159785,80026,253,1,1,False
159786,80026,249,1,1,False
159787,80026,5,1,1,False
159788,80027,183,1,1,False
159789,80027,27,1,1,False
159790,80027,276,5,5,False
159791,80028,200,1,1,True
159792,80029,88,1,1,False
159793,80029,232,1,1,False
159794,80029,336,1,1,False
159795,80030,319,3,3,True
159796,80030,151,4,4,True
159797,80030,65,1,1,True
159798,80031,232,2,2,False
159799,80031,47,3,3,False
159800,80032,93,2,2,False
159801,80033,130,1,1,False
159802,80034,247,2,2,False
159803,80034,262,2,2,False
159804,80035,189,4,4,True
159805,80035,51,1,1,True
159806,80036,79,2,2,False
159807,80037,71,1,1,False
159808,80038,372,3,3,False
159809,80038,357,1,1,False
159810,80038,334,1,1,False
159811,80039,237,3,3,False
159812,80039,235,3,3,False
159813,80040,277,1,1,False
159814,80041,74,1,1,False
159815,80041,224,1,1,False
159816,80041,150,1,1,False
159817,80042,165,3,3,False
159818,80043,117,1,1,False
159819,80043,162,4,4,False
159820,80044,290,1,1,True
159821,80045,189,1,1,False
159822,80046,288,1,1,False
159823,80046,133,2,2,False
159824,80047,315,1,1,False
159825,80047,300,2,2,False
159826,80048,69,1,1,False
159827,80048,241,2,2,False
159828,80048,60,4,4,False
159829,80049,284,1,1,False
159830,80049,286,1,1,False
159831,80050,371,2,2,False
159832,80050,265,1,1,False
159833,80050,113,4,4,False
159834,80051,14,1,1,False
159835,80052,335,2,2,False
159836,80052,286,1,1,False
159837,80052,191,1,1,False
159838,80053,344,3,3,False
159839,80053,104,2,2,False
159840,80053,293,4,4,False
159841,80054,190,1,1,False
159842,80055,27,1,1,True
159843,80055,22,4,4,True
159844,80056,217,1,1,True
159845,80057,382,1,1,False
159846,80057,106,1,1,False
159847,80057,225,1,1,False
159848,80058,93,1,1,False
159849,80058,15,1,1,False
159850,80059,214,1,1,False
159851,80060,241,1,1,False
159852,80060,252,1,1,False
159853,80061,327,1,1,False
159854,80062,88,1,1,True
159855,80062,87,5,5,True
159856,80062,308,1,1,True
159857,80063,154,2,2,False
159858,80064,223,1,1,False
159859,80064,119,1,1,False
159860,80065,311,1,1,True
159861,80065,172,1,1,True
159862,80066,5,1,1,False
159863,80066,77,1,1,False
159864,80067,219,2,2,True
159865,80068,122,2,2,False
159866,80068,205,1,1,False
159867,80069,290,1,1,False
159868,80069,76,1,1,False
159869,80069,220,1,1,False
159870,80070,108,3,3,False
159871,80070,169,1,1,False
159872,80070,16,1,1,False
159873,80071,131,1,1,False
159874,80071,116,4,4,False
159875,80072,375,1,1,False
159876,80073,123,1,1,False
159877,80074,144,1,1,False
159878,80074,262,1,1,False
159879,80074,258,1,1,False
159880,80075,119,1,1,True
159881,80075,362,1,1,True
159882,80075,55,1,1,True
159883,80076,179,2,2,False
159884,80076,296,2,2,False
159885,80076,358,2,2,False
159886,80077,54,1,1,False
159887,80077,3,1,1,False
159888,80077,19,1,1,False
159889,80078,342,1,1,True
159890,80078,349,1,1,True
159891,80078,148,1,1,True
159892,80079,34,1,1,False
159893,80080,325,1,1,False
159894,80080,298,1,1,False
159895,80081,158,2,2,False
159896,80081,171,1,1,False
159897,80081,237,4,4,False
159898,80082,228,3,3,False
159899,80082,102,1,1,False
159900,80082,358,1,1,False
159901,80083,191,2,2,False
159902,80083,268,1,1,False
159903,80083,230,2,2,False
159904,80084,265,1,1,False
159905,80085,63,1,1,True
159906,80086,119,1,1,False
159907,80087,257,1,1,False
159908,80088,155,1,1,False
159909,80088,101,1,1,False
159910,80088,228,4,4,False
159911,80089,378,1,1,False
159912,80089,60,1,1,False
159913,80089,325,1,1,False
159914,80090,138,1,1,False
159915,80091,374,2,2,False
159916,80092,59,1,1,False
159917,80092,343,2,2,False
159918,80092,301,2,2,False
159919,80093,381,1,1,True
159920,80094,339,1,1,False
159921,80094,300,1,1,False
159922,80094,38,1,1,False
159923,80095,343,3,3,False
159924,80095,114,1,1,False
159925,80095,275,1,1,False
159926,80096,361,3,3,False
159927,80096,205,1,1,False
159928,80096,364,1,1,False
159929,80097,48,2,2,False
159930,80097,326,1,1,False
159931,80098,296,3,3,False
159932,80099,215,2,2,False
159933,80099,3,3,3,False
159934,80100,8,1,1,False
159935,80100,354,1,1,False
159936,80100,108,4,4,False
159937,80101,332,3,3,False
159938,80101,45,1,1,False
159939,80101,249,1,1,False
159940,80102,283,1,1,False
159941,80102,312,1,1,False
159942,80103,69,1,1,False
159943,80103,81,3,3,False
159944,80103,252,1,1,False
159945,80104,261,1,1,True
159946,80104,48,1,1,True
159947,80105,232,2,2,False
159948,80105,55,1,1,False
159949,80106,135,3,3,False
159950,80106,230,1,1,False
159951,80107,126,1,1,False
159952,80107,202,2,2,False
159953,80108,12,3,3,False
159954,80108,45,3,3,False
159955,80108,267,1,1,False
159956,80109,75,2,2,False
159957,80109,377,1,1,False
159958,80110,232,3,3,False
159959,80111,124,2,2,False
159960,80111,382,2,2,False
159961,80111,256,1,1,False
159962,80112,217,4,4,True
159963,80112,117,1,1,True
159964,80112,22,2,2,True
159965,80113,124,1,1,False
159966,80113,109,4,4,False
159967,80114,322,1,1,True
159968,80115,120,1,1,True
159969,80115,225,3,3,True
159970,80115,113,1,1,True
159971,80116,287,1,1,False
159972,80117,369,4,4,False
159973,80117,190,3,3,False
159974,80117,352,1,1,False
159975,80118,28,1,1,False
159976,80119,121,1,1,False
159977,80119,12,4,4,False
159978,80119,176,1,1,False
159979,80120,56,2,2,False
159980,80120,18,4,4,False
159981,80121,283,2,2,True
159982,80121,91,2,2,True
159983,80121,17,1,1,True
159984,80122,5,3,3,False
159985,80122,138,1,1,False
159986,80122,322,3,3,False
159987,80123,316,1,1,False
159988,80123,348,1,1,False
159989,80124,13,1,1,True
159990,80124,97,1,1,True
159991,80124,167,1,1,True
159992,80125,188,2,2,True
159993,80125,252,3,3,True
159994,80126,282,1,1,False
159995,80126,164,2,2,False
159996,80126,86,1,1,False
159997,80127,151,1,1,False
159998,80127,175,1,1,False
159999,80127,383,4,4,False
160000,80128,59,3,3,False
160001,80128,285,2,2,False
160002,80129,138,2,2,False
160003,80129,97,2,2,False
160004,80130,262,2,2,False
160005,80130,351,3,3,False
160006,80130,364,1,1,False
160007,80131,358,3,3,False
160008,80131,169,2,2,False
160009,80131,277,1,1,False
160010,80132,98,2,2,False
160011,80132,285,1,1,False
160012,80132,54,1,1,False
160013,80133,196,1,1,False
160014,80134,241,1,1,False
160015,80135,281,1,1,False
160016,80136,69,1,1,False
160017,80136,303,1,1,False
160018,80137,18,2,2,True
160019,80137,258,1,1,True
160020,80137,325,2,2,True
160021,80138,272,1,1,False
160022,80139,180,4,4,True
160023,80139,358,2,2,True
160024,80140,99,1,1,False
160025,80141,373,1,1,False
160026,80142,89,1,1,False
160027,80142,264,1,1,False
160028,80142,121,4,4,False
160029,80143,84,1,1,False
160030,80143,107,1,1,False
160031,80143,182,1,1,False
160032,80144,7,1,1,False
160033,80145,370,1,1,False
160034,80145,142,1,1,False
160035,80146,382,1,1,False
160036,80146,59,2,2,False
160037,80147,46,1,1,False
160038,80147,103,1,1,False
160039,80148,372,1,1,False
160040,80149,127,1,1,False
160041,80149,295,2,2,False
160042,80149,148,1,1,False
160043,80150,236,2,2,False
160044,80151,135,1,1,False
160045,80152,291,1,1,False
160046,80152,273,3,3,False
160047,80153,274,2,2,False
160048,80154,225,1,1,True
160049,80155,358,1,1,False
160050,80155,216,1,1,False
160051,80155,54,3,3,False
160052,80156,170,1,1,True
160053,80156,302,2,2,True
160054,80156,303,1,1,True
160055,80157,253,1,1,False
160056,80157,359,1,1,False
160057,80157,143,1,1,False
160058,80158,272,2,2,False
160059,80159,192,4,4,False
160060,80159,111,1,1,False
160061,80160,331,1,1,False
160062,80161,383,1,1,False
160063,80162,313,1,1,False
160064,80162,147,1,1,False
160065,80162,198,2,2,False
160066,80163,262,1,1,False
160067,80164,91,2,2,False
160068,80164,82,1,1,False
160069,80164,322,1,1,False
160070,80165,144,1,1,False
160071,80166,316,1,1,False
160072,80166,32,2,2,False
160073,80166,296,1,1,False
160074,80167,190,1,1,False
160075,80167,326,1,1,False
160076,80167,60,1,1,False
160077,80168,50,2,2,False
160078,80168,327,1,1,False
160079,80169,223,2,2,False
160080,80169,120,1,1,False
160081,80169,251,1,1,False
160082,80170,321,1,1,True
160083,80171,50,1,1,True
160084,80171,248,2,2,True
160085,80172,261,4,4,False
160086,80173,152,3,3,False
160087,80173,180,3,3,False
160088,80173,58,1,1,False
160089,80174,233,2,2,False
160090,80175,160,1,1,False
160091,80175,245,1,1,False
160092,80176,202,1,1,False
160093,80176,212,1,1,False
160094,80177,327,1,1,True
160095,80178,179,1,1,False
160096,80178,63,1,1,False
160097,80178,171,3,3,False
160098,80179,261,5,5,False
160099,80179,275,1,1,False
160100,80179,322,1,1,False
160101,80180,291,2,2,False
160102,80181,339,1,1,False
160103,80181,311,1,1,False
160104,80181,346,2,2,False
160105,80182,307,1,1,False
160106,80182,296,1,1,False
160107,80182,334,2,2,False
160108,80183,115,1,1,False
160109,80184,235,1,1,False
160110,80184,380,1,1,False
160111,80185,328,1,1,True
160112,80186,159,3,3,False
160113,80186,376,1,1,False
160114,80186,281,2,2,False
160115,80187,185,1,1,False
160116,80187,6,2,2,False
160117,80188,251,1,1,False
160118,80188,16,3,3,False
160119,80189,171,1,1,True
160120,80189,63,1,1,True
160121,80190,259,3,3,False
160122,80191,352,1,1,False
160123,80192,180,1,1,True
160124,80193,109,3,3,False
160125,80194,242,1,1,True
160126,80195,102,3,3,True
160127,80195,63,2,2,True
160128,80196,192,2,2,False
160129,80196,74,2,2,False
160130,80196,185,2,2,False
160131,80197,50,1,1,False
160132,80198,326,1,1,False
160133,80199,232,1,1,False
160134,80200,37,3,3,False
160135,80200,200,1,1,False
160136,80201,333,1,1,False
160137,80201,299,1,1,False
160138,80202,369,1,1,False
160139,80202,347,1,1,False
160140,80202,254,1,1,False
160141,80203,42,4,4,False
160142,80203,310,3,3,False
160143,80203,247,1,1,False
160144,80204,208,1,1,False
160145,80204,181,1,1,False
160146,80205,116,1,1,False
160147,80206,345,3,3,False
160148,80206,72,1,1,False
160149,80207,43,4,4,False
160150,80207,6,1,1,False
160151,80208,235,2,2,True
160152,80209,353,1,1,False
160153,80209,266,1,1,False
160154,80209,205,1,1,False
160155,80210,225,1,1,False
160156,80210,309,3,3,False
160157,80211,178,1,1,False
160158,80212,18,1,1,False
160159,80213,241,1,1,False
160160,80213,277,3,3,False
160161,80214,96,1,1,True
160162,80214,260,2,2,True
160163,80214,213,1,1,True
160164,80215,379,1,1,False
160165,80215,68,2,2,False
160166,80215,235,1,1,False
160167,80216,304,1,1,False
160168,80216,39,1,1,False
160169,80217,294,1,1,True
160170,80217,37,1,1,True
160171,80217,35,1,1,True
160172,80218,111,1,1,False
160173,80218,335,2,2,False
160174,80219,161,1,1,False
160175,80219,311,1,1,False
160176,80219,119,1,1,False
160177,80220,260,1,1,False
160178,80220,106,1,1,False
160179,80220,43,1,1,False
160180,80221,91,1,1,True
160181,80221,289,3,3,True
160182,80221,340,1,1,True
160183,80222,265,1,1,False
160184,80223,351,2,2,False
160185,80224,48,1,1,False
160186,80224,378,1,1,False
160187,80225,232,1,1,False
160188,80225,28,2,2,False
160189,80225,83,1,1,False
160190,80226,336,1,1,False
160191,80226,352,1,1,False
160192,80226,363,2,2,False
160193,80227,299,1,1,True
160194,80227,38,2,2,True
160195,80227,143,2,2,True
160196,80228,361,1,1,False
160197,80228,318,2,2,False
160198,80229,136,1,1,False
160199,80230,224,1,1,False
160200,80230,340,1,1,False
160201,80231,334,1,1,False
160202,80232,135,1,1,False
160203,80232,121,1,1,False
160204,80232,169,1,1,False
160205,80233,103,3,3,False
160206,80233,252,3,3,False
160207,80233,23,2,2,False
160208,80234,215,3,3,False
160209,80234,267,1,1,False
160210,80235,144,2,2,False
160211,80235,329,1,1,False
160212,80235,245,5,5,False
160213,80236,355,2,2,False
160214,80236,294,1,1,False
160215,80236,118,4,4,False
160216,80237,277,1,1,False
160217,80237,171,1,1,False
160218,80237,374,1,1,False
160219,80238,98,1,1,False
160220,80238,379,1,1,False
160221,80239,318,2,2,False
160222,80240,235,1,1,False
160223,80241,218,1,1,True
160224,80241,268,1,1,True
160225,80241,223,2,2,True
160226,80242,312,3,3,False
160227,80243,377,1,1,False
160228,80243,116,2,2,False
160229,80244,189,1,1,True
160230,80244,225,3,3,True
160231,80245,12,4,4,False
160232,80245,225,2,2,False
160233,80245,61,1,1,False
160234,80246,96,1,1,False
160235,80246,65,2,2,False
160236,80247,285,1,1,True
160237,80247,354,1,1,True
160238,80248,345,4,4,False
160239,80248,152,2,2,False
160240,80248,29,1,1,False
160241,80249,152,1,1,False
160242,80249,321,1,1,False
160243,80249,128,1,1,False
160244,80250,19,1,1,False
160245,80251,222,1,1,False
160246,80252,316,2,2,False
160247,80252,129,2,2,False
160248,80252,185,1,1,False
160249,80253,17,2,2,True
160250,80253,352,1,1,True
160251,80253,265,1,1,True
160252,80254,49,1,1,False
160253,80255,297,2,2,False
160254,80256,72,1,1,False
160255,80256,156,1,1,False
160256,80256,101,1,1,False
160257,80257,196,1,1,False
160258,80257,102,1,1,False
160259,80258,166,1,1,True
160260,80258,224,1,1,True
160261,80258,363,1,1,True
160262,80259,376,1,1,False
160263,80259,146,1,1,False
160264,80260,236,1,1,False
160265,80261,5,1,1,False
160266,80262,234,3,3,False
160267,80262,377,2,2,False
160268,80263,194,1,1,False
160269,80264,172,2,2,False
160270,80265,283,5,5,False
160271,80265,281,1,1,False
160272,80265,200,1,1,False
160273,80266,146,1,1,False
160274,80267,215,1,1,True
160275,80267,363,1,1,True
160276,80267,260,1,1,True
160277,80268,285,2,2,False
160278,80268,95,2,2,False
160279,80269,331,1,1,False
160280,80269,293,2,2,False
160281,80269,199,1,1,False
160282,80270,81,3,3,False
160283,80271,331,1,1,True
160284,80272,192,1,1,False
160285,80272,15,1,1,False
160286,80273,18,1,1,False
160287,80274,47,1,1,False
160288,80274,313,1,1,False
160289,80274,72,1,1,False
160290,80275,272,3,3,False
160291,80275,21,3,3,False
160292,80276,302,1,1,False
160293,80276,200,1,1,False
160294,80277,109,2,2,False
160295,80277,287,2,2,False
160296,80277,152,3,3,False
160297,80278,255,1,1,True
160298,80279,298,1,1,False
160299,80280,220,1,1,False
160300,80280,216,1,1,False
160301,80281,351,2,2,False
160302,80281,256,1,1,False
160303,80282,143,1,1,False
160304,80282,220,3,3,False
160305,80282,98,1,1,False
160306,80283,226,4,4,True
160307,80283,365,1,1,True
160308,80284,285,1,1,False
160309,80285,278,1,1,False
160310,80285,328,1,1,False
160311,80285,165,1,1,False
160312,80286,360,1,1,False
160313,80286,80,3,3,False
160314,80286,208,2,2,False
160315,80287,65,1,1,False
160316,80288,183,1,1,False
160317,80289,99,1,1,False
160318,80289,157,2,2,False
160319,80290,177,1,1,False
160320,80290,180,1,1,False
160321,80291,380,3,3,False
160322,80291,214,1,1,False
160323,80292,28,1,1,False
160324,80293,48,1,1,False
160325,80293,319,2,2,False
160326,80293,215,1,1,False
160327,80294,104,1,1,False
160328,80294,334,1,1,False
160329,80294,140,1,1,False
160330,80295,103,1,1,False
160331,80295,19,2,2,False
160332,80296,307,1,1,False
160333,80296,383,1,1,False
160334,80296,359,2,2,False
160335,80297,259,1,1,False
160336,80297,21,1,1,False
160337,80298,205,1,1,False
160338,80298,234,1,1,False
160339,80299,87,2,2,False
160340,80299,219,1,1,False
160341,80300,206,4,4,False
160342,80301,138,1,1,False
160343,80301,17,3,3,False
160344,80302,80,1,1,False
160345,80303,53,1,1,False
160346,80303,9,1,1,False
160347,80303,358,1,1,False
160348,80304,135,1,1,False
160349,80305,45,1,1,False
160350,80305,271,1,1,False
160351,80306,290,1,1,False
160352,80306,350,1,1,False
160353,80307,25,1,1,False
160354,80307,159,1,1,False
160355,80308,72,1,1,False
160356,80308,60,2,2,False
160357,80309,96,2,2,False
160358,80309,2,1,1,False
160359,80309,24,1,1,False
160360,80310,20,3,3,False
160361,80311,146,3,3,False
160362,80311,187,1,1,False
160363,80311,313,5,5,False
160364,80312,138,1,1,False
160365,80312,118,1,1,False
160366,80312,22,1,1,False
160367,80313,10,1,1,True
160368,80313,149,1,1,True
160369,80314,21,1,1,False
160370,80315,126,2,2,False
160371,80315,296,3,3,False
160372,80315,87,2,2,False
160373,80316,221,2,2,False
160374,80317,33,3,3,False
160375,80317,343,1,1,False
160376,80318,347,1,1,False
160377,80318,34,1,1,False
160378,80318,379,1,1,False
160379,80319,125,2,2,False
160380,80320,140,1,1,False
160381,80320,52,1,1,False
160382,80321,133,1,1,False
160383,80322,15,1,1,True
160384,80323,43,1,1,False
160385,80323,63,5,5,False
160386,80324,133,3,3,False
160387,80324,296,1,1,False
160388,80325,299,1,1,False
160389,80325,127,3,3,False
160390,80326,292,1,1,False
160391,80326,326,1,1,False
160392,80327,358,2,2,False
160393,80328,104,1,1,False
160394,80329,22,1,1,False
160395,80330,275,1,1,False
160396,80330,196,1,1,False
160397,80331,146,2,2,False
160398,80331,251,1,1,False
160399,80331,119,1,1,False
160400,80332,104,4,4,False
160401,80332,76,1,1,False
160402,80333,8,1,1,False
160403,80334,383,1,1,False
160404,80334,193,1,1,False
160405,80334,270,2,2,False
160406,80335,153,1,1,False
160407,80335,157,1,1,False
160408,80335,24,1,1,False
160409,80336,214,1,1,False
160410,80336,229,1,1,False
160411,80336,78,1,1,False
160412,80337,253,2,2,False
160413,80337,147,4,4,False
160414,80338,316,1,1,False
160415,80339,358,1,1,False
160416,80339,225,1,1,False
160417,80340,344,1,1,True
160418,80340,191,1,1,True
160419,80340,177,2,2,True
160420,80341,128,1,1,True
160421,80341,360,1,1,True
160422,80342,374,1,1,False
160423,80342,212,1,1,False
160424,80343,62,1,1,False
160425,80343,112,1,1,False
160426,80343,254,1,1,False
160427,80344,3,3,3,False
160428,80344,39,1,1,False
160429,80345,322,3,3,False
160430,80345,160,1,1,False
160431,80346,116,1,1,True
160432,80346,365,1,1,True
160433,80347,345,3,3,False
160434,80348,237,1,1,False
160435,80349,56,1,1,False
160436,80349,126,2,2,False
160437,80350,253,1,1,False
160438,80350,138,1,1,False
160439,80351,213,3,3,True
160440,80351,72,2,2,True
160441,80351,189,4,4,True
160442,80352,344,1,1,False
160443,80352,356,1,1,False
160444,80352,228,2,2,False
160445,80353,355,1,1,False
160446,80354,207,2,2,False
160447,80354,170,4,4,False
160448,80354,18,3,3,False
160449,80355,95,1,1,False
160450,80356,43,1,1,True
160451,80357,308,1,1,False
160452,80357,130,1,1,False
160453,80357,150,3,3,False
160454,80358,364,1,1,True
160455,80358,257,1,1,True
160456,80358,45,2,2,True
160457,80359,95,1,1,False
160458,80360,190,2,2,False
160459,80361,373,2,2,False
160460,80361,302,1,1,False
160461,80361,288,1,1,False
160462,80362,328,1,1,True
160463,80362,239,4,4,True
160464,80362,366,2,2,True
160465,80363,376,1,1,False
160466,80363,288,1,1,False
160467,80363,240,1,1,False
160468,80364,368,1,1,False
160469,80364,240,1,1,False
160470,80364,182,1,1,False
160471,80365,157,1,1,False
160472,80365,28,1,1,False
160473,80366,130,1,1,True
160474,80366,34,4,4,True
160475,80366,373,1,1,True
160476,80367,147,3,3,False
160477,80367,78,1,1,False
160478,80367,81,1,1,False
160479,80368,140,1,1,False
160480,80369,222,1,1,False
160481,80369,362,1,1,False
160482,80370,384,1,1,False
160483,80371,163,1,1,False
160484,80372,72,1,1,False
160485,80373,334,4,4,False
160486,80373,32,1,1,False
160487,80373,152,1,1,False
160488,80374,270,1,1,False
160489,80375,246,1,1,False
160490,80375,129,1,1,False
160491,80376,174,1,1,False
160492,80376,200,1,1,False
160493,80377,167,1,1,False
160494,80377,235,1,1,False
160495,80377,128,2,2,False
160496,80378,323,1,1,False
160497,80378,194,1,1,False
160498,80379,362,3,3,False
160499,80379,335,1,1,False
160500,80380,384,1,1,False
160501,80381,125,1,1,False
160502,80382,126,1,1,False
160503,80382,223,4,4,False
160504,80382,326,2,2,False
160505,80383,285,2,2,True
160506,80384,156,2,2,False
160507,80384,27,1,1,False
160508,80385,347,3,3,False
160509,80385,25,1,1,False
160510,80385,251,4,4,False
160511,80386,127,1,1,False
160512,80386,341,4,4,False
160513,80386,315,1,1,False
160514,80387,111,1,1,False
160515,80387,317,1,1,False
160516,80388,240,3,3,False
160517,80388,208,1,1,False
160518,80388,73,3,3,False
160519,80389,295,2,2,True
160520,80389,90,3,3,True
160521,80389,332,1,1,True
160522,80390,147,2,2,False
160523,80391,23,1,1,True
160524,80392,184,1,1,False
160525,80393,16,1,1,False
160526,80393,7,1,1,False
160527,80393,259,1,1,False
160528,80394,9,1,1,False
160529,80394,306,1,1,False
160530,80395,93,1,1,True
160531,80396,291,2,2,False
160532,80397,253,1,1,False
160533,80397,64,1,1,False
160534,80398,286,1,1,False
160535,80398,132,1,1,False
160536,80398,225,1,1,False
160537,80399,12,1,1,False
160538,80399,53,1,1,False
160539,80399,222,2,2,False
160540,80400,171,2,2,False
160541,80401,46,2,2,False
160542,80401,157,1,1,False
160543,80401,55,1,1,False
160544,80402,135,1,1,False
160545,80402,235,1,1,False
160546,80403,151,2,2,False
160547,80404,1,1,1,False
160548,80405,63,1,1,False
160549,80405,230,3,3,False
160550,80405,113,1,1,False
160551,80406,293,1,1,False
160552,80406,211,1,1,False
160553,80406,344,1,1,False
160554,80407,344,1,1,True
160555,80408,215,2,2,False
160556,80409,256,2,2,False
160557,80409,23,1,1,False
160558,80409,275,1,1,False
160559,80410,4,1,1,False
160560,80410,220,2,2,False
160561,80411,72,4,4,False
160562,80411,324,2,2,False
160563,80411,196,1,1,False
160564,80412,188,1,1,True
160565,80412,213,1,1,True
160566,80413,300,4,4,False
160567,80413,181,2,2,False
160568,80414,270,4,4,False
160569,80414,102,1,1,False
160570,80414,352,1,1,False
160571,80415,48,2,2,False
160572,80415,21,1,1,False
160573,80415,377,1,1,False
160574,80416,328,3,3,False
160575,80417,300,2,2,True
160576,80417,264,1,1,True
160577,80418,34,1,1,False
160578,80419,131,1,1,False
160579,80419,194,2,2,False
160580,80419,4,1,1,False
160581,80420,133,1,1,False
160582,80420,216,1,1,False
160583,80421,182,2,2,False
160584,80421,330,1,1,False
160585,80422,377,1,1,False
160586,80422,229,1,1,False
160587,80423,276,1,1,True
160588,80423,369,2,2,True
160589,80424,238,5,5,False
160590,80424,326,3,3,False
160591,80425,358,1,1,False
160592,80426,10,1,1,False
160593,80427,352,1,1,False
160594,80427,314,1,1,False
160595,80427,219,2,2,False
160596,80428,113,1,1,True
160597,80429,109,3,3,False
160598,80429,201,2,2,False
160599,80430,372,2,2,False
160600,80430,19,1,1,False
160601,80430,124,1,1,False
160602,80431,302,1,1,False
160603,80432,360,1,1,False
160604,80433,273,4,4,False
160605,80433,159,1,1,False
160606,80434,194,2,2,True
160607,80434,245,2,2,True
160608,80435,327,3,3,False
160609,80435,244,2,2,False
160610,80435,143,1,1,False
160611,80436,117,1,1,False
160612,80437,366,4,4,False
160613,80438,273,1,1,True
160614,80438,143,2,2,True
160615,80438,259,3,3,True
160616,80439,31,1,1,True
160617,80439,269,1,1,True
160618,80440,341,1,1,False
160619,80440,287,1,1,False
160620,80441,95,1,1,False
160621,80441,169,3,3,False
160622,80441,31,2,2,False
160623,80442,29,1,1,False
160624,80442,344,3,3,False
160625,80442,257,1,1,False
160626,80443,3,1,1,True
160627,80444,125,1,1,True
160628,80445,74,1,1,False
160629,80445,83,1,1,False
160630,80445,25,1,1,False
160631,80446,278,2,2,False
160632,80446,145,1,1,False
160633,80447,164,1,1,False
160634,80448,227,1,1,False
160635,80448,68,1,1,False
160636,80448,90,1,1,False
160637,80449,259,3,3,False
160638,80450,381,1,1,False
160639,80451,177,1,1,False
160640,80452,338,2,2,False
160641,80453,2,1,1,False
160642,80453,274,1,1,False
160643,80453,78,2,2,False
160644,80454,49,1,1,False
160645,80455,349,1,1,True
160646,80456,13,1,1,False
160647,80456,70,1,1,False
160648,80456,242,3,3,False
160649,80457,84,2,2,False
160650,80457,139,4,4,False
160651,80457,202,5,5,False
160652,80458,352,1,1,False
160653,80459,147,1,1,True
160654,80459,268,1,1,True
160655,80459,123,1,1,True
160656,80460,93,3,3,False
160657,80460,214,1,1,False
160658,80461,320,1,1,False
160659,80462,184,1,1,False
160660,80463,100,1,1,False
160661,80463,128,1,1,False
160662,80463,310,2,2,False
160663,80464,101,1,1,True
160664,80464,274,1,1,True
160665,80465,335,1,1,False
160666,80465,17,1,1,False
160667,80466,251,3,3,False
160668,80466,172,1,1,False
160669,80466,244,1,1,False
160670,80467,160,1,1,False
160671,80467,181,1,1,False
160672,80468,372,3,3,False
160673,80468,130,1,1,False
160674,80468,19,1,1,False
160675,80469,119,2,2,False
160676,80470,273,3,3,False
160677,80470,167,1,1,False
160678,80471,47,1,1,False
160679,80471,128,1,1,False
160680,80471,370,1,1,False
160681,80472,148,1,1,False
160682,80472,222,1,1,False
160683,80472,6,1,1,False
160684,80473,250,1,1,False
160685,80474,363,5,5,False
160686,80474,47,1,1,False
160687,80474,361,2,2,False
160688,80475,265,3,3,False
160689,80475,20,1,1,False
160690,80475,83,1,1,False
160691,80476,346,1,1,False
160692,80476,383,1,1,False
160693,80476,375,4,4,False
160694,80477,214,2,2,False
160695,80477,234,1,1,False
160696,80478,348,1,1,True
160697,80478,339,2,2,True
160698,80479,39,1,1,False
160699,80479,60,1,1,False
160700,80479,116,2,2,False
160701,80480,316,1,1,True
160702,80480,49,1,1,True
160703,80481,32,2,2,False
160704,80481,186,1,1,False
160705,80481,233,1,1,False
160706,80482,197,1,1,False
160707,80482,57,1,1,False
160708,80482,214,1,1,False
160709,80483,200,1,1,False
160710,80484,147,1,1,False
160711,80484,302,1,1,False
160712,80484,54,3,3,False
160713,80485,124,1,1,True
160714,80486,177,1,1,False
160715,80487,135,3,3,False
160716,80488,314,2,2,False
160717,80489,255,2,2,False
160718,80489,343,2,2,False
160719,80490,78,3,3,False
160720,80490,230,1,1,False
160721,80490,204,1,1,False
160722,80491,119,1,1,False
160723,80492,9,1,1,False
160724,80492,15,1,1,False
160725,80493,68,1,1,False
160726,80493,11,1,1,False
160727,80494,29,1,1,False
160728,80494,341,1,1,False
160729,80494,203,1,1,False
160730,80495,262,1,1,False
160731,80496,321,1,1,False
160732,80496,84,1,1,False
160733,80496,84,1,1,False
160734,80497,35,1,1,False
160735,80497,262,1,1,False
160736,80498,102,1,1,False
160737,80498,286,1,1,False
160738,80498,116,1,1,False
160739,80499,110,1,1,False
160740,80499,372,2,2,False
160741,80500,176,1,1,False
160742,80501,159,4,4,False
160743,80502,268,2,2,True
160744,80503,335,1,1,False
160745,80503,86,1,1,False
160746,80504,42,1,1,False
160747,80504,194,1,1,False
