id_order_log,id_orders,ts_ordered,ts_shipped_warehouse,ts_shipped_store,ts_delivered,ts_returned,ts_last_update,id_dim_date_ordered,id_dim_date_shipped_wh,id_dim_date_shipped_store,id_dim_date_delivered,id_dim_date_returned,id_dim_date_last_update
85662,85662,11:53:06,11:53:06,11:53:06,11:53:06,,11:53:06,20251013,20251014,20251017,20251018,,20251018
85663,85663,11:53:42,11:53:42,11:53:42,11:53:42,,11:53:42,20251013,20251014,20251016,20251017,,20251017
85664,85664,11:54:18,11:54:18,11:54:18,11:54:18,,11:54:18,20251013,20251014,20251016,20251017,,20251017
85665,85665,11:54:54,11:54:54,11:54:54,11:54:54,,11:54:54,20251013,20251014,20251016,20251017,,20251017
85666,85666,11:55:30,11:55:30,11:55:30,11:55:30,,11:55:30,20251013,20251014,20251016,20251017,,20251017
85667,85667,11:56:05,11:56:05,11:56:05,11:56:05,,11:56:05,20251013,20251014,20251016,20251017,,20251017
85668,85668,11:56:41,11:56:41,11:56:41,11:56:41,,11:56:41,20251013,20251014,20251016,20251017,,20251017
85669,85669,11:57:17,11:57:17,11:57:17,11:57:17,,11:57:17,20251013,20251014,20251016,20251017,,20251017
85670,85670,11:57:53,11:57:53,11:57:53,11:57:53,,11:57:53,20251013,20251014,20251016,20251017,,20251017
85671,85671,11:58:29,11:58:29,11:58:29,11:58:29,,11:58:29,20251013,20251014,20251016,20251017,,20251017
85672,85672,11:59:05,11:59:05,11:59:05,11:59:05,,11:59:05,20251013,20251014,20251016,20251017,,20251017
85673,85673,11:59:41,11:59:41,11:59:41,11:59:41,,11:59:41,20251013,20251014,20251016,20251017,,20251017
85674,85674,12:00:17,12:00:17,12:00:17,12:00:17,12:00:17,12:00:17,20251013,20251014,20251016,20251017,20251017.0,20251017
85675,85675,12:00:53,12:00:53,12:00:53,12:00:53,,12:00:53,20251013,20251014,20251016,20251017,,20251017
85676,85676,12:01:29,12:01:29,12:01:29,12:01:29,,12:01:29,20251013,20251014,20251016,20251017,,20251017
85677,85677,12:02:05,12:02:05,12:02:05,12:02:05,,12:02:05,20251013,20251014,20251016,20251017,,20251017
85678,85678,12:02:41,12:02:41,12:02:41,12:02:41,,12:02:41,20251013,20251014,20251016,20251017,,20251017
85679,85679,12:03:17,12:03:17,12:03:17,12:03:17,,12:03:17,20251013,20251014,20251016,20251017,,20251017
85680,85680,12:03:53,12:03:53,12:03:53,12:03:53,12:03:53,12:03:53,20251013,20251014,20251018,20251019,20251019.0,20251019
85681,85681,12:04:28,12:04:28,12:04:28,12:04:28,,12:04:28,20251013,20251014,20251017,20251018,,20251018
85682,85682,12:05:04,12:05:04,12:05:04,12:05:04,,12:05:04,20251013,20251014,20251016,20251017,,20251017
85683,85683,12:05:40,12:05:40,12:05:40,12:05:40,,12:05:40,20251013,20251014,20251016,20251017,,20251017
85684,85684,12:06:16,12:06:16,12:06:16,12:06:16,,12:06:16,20251013,20251014,20251016,20251017,,20251017
85685,85685,12:06:52,12:06:52,12:06:52,12:06:52,,12:06:52,20251013,20251014,20251016,20251017,,20251017
85686,85686,12:07:28,12:07:28,12:07:28,12:07:28,12:07:28,12:07:28,20251013,20251014,20251017,20251018,20251018.0,20251018
85687,85687,12:08:04,12:08:04,12:08:04,12:08:04,,12:08:04,20251013,20251014,20251016,20251017,,20251017
85688,85688,12:08:40,12:08:40,12:08:40,12:08:40,,12:08:40,20251013,20251014,20251016,20251017,,20251017
85689,85689,12:09:16,12:09:16,12:09:16,12:09:16,,12:09:16,20251013,20251014,20251016,20251017,,20251017
85690,85690,12:09:52,12:09:52,12:09:52,12:09:52,,12:09:52,20251013,20251014,20251016,20251017,,20251017
85691,85691,12:10:28,12:10:28,12:10:28,12:10:28,12:10:28,12:10:28,20251013,20251014,20251016,20251017,20251017.0,20251017
85692,85692,12:11:04,12:11:04,12:11:04,12:11:04,,12:11:04,20251013,20251014,20251016,20251017,,20251017
85693,85693,12:11:40,12:11:40,12:11:40,12:11:40,12:11:40,12:11:40,20251013,20251014,20251016,20251017,20251017.0,20251017
85694,85694,12:12:15,12:12:15,12:12:15,12:12:15,,12:12:15,20251013,20251014,20251016,20251017,,20251017
85695,85695,12:12:51,12:12:51,12:12:51,12:12:51,12:12:51,12:12:51,20251013,20251014,20251016,20251017,20251017.0,20251017
85696,85696,12:13:27,12:13:27,12:13:27,12:13:27,,12:13:27,20251013,20251014,20251016,20251017,,20251017
85697,85697,12:14:03,12:14:03,12:14:03,12:14:03,,12:14:03,20251013,20251014,20251016,20251017,,20251017
85698,85698,12:14:39,12:14:39,12:14:39,12:14:39,,12:14:39,20251013,20251014,20251016,20251017,,20251017
85699,85699,12:15:15,12:15:15,12:15:15,12:15:15,12:15:15,12:15:15,20251013,20251014,20251016,20251017,20251017.0,20251017
85700,85700,12:15:51,12:15:51,12:15:51,12:15:51,,12:15:51,20251013,20251014,20251016,20251017,,20251017
85701,85701,12:16:27,12:16:27,12:16:27,12:16:27,,12:16:27,20251013,20251014,20251016,20251017,,20251017
85702,85702,12:17:03,12:17:03,12:17:03,12:17:03,,12:17:03,20251013,20251014,20251016,20251017,,20251017
85703,85703,12:17:39,12:17:39,12:17:39,12:17:39,,12:17:39,20251013,20251014,20251016,20251017,,20251017
85704,85704,12:18:15,12:18:15,12:18:15,12:18:15,,12:18:15,20251013,20251014,20251016,20251017,,20251017
85705,85705,12:18:51,12:18:51,12:18:51,12:18:51,12:18:51,12:18:51,20251013,20251014,20251016,20251017,20251017.0,20251017
85706,85706,12:19:27,12:19:27,12:19:27,12:19:27,12:19:27,12:19:27,20251013,20251014,20251016,20251017,20251017.0,20251017
85707,85707,12:20:02,12:20:02,12:20:02,12:20:02,,12:20:02,20251013,20251014,20251016,20251017,,20251017
85708,85708,12:20:38,12:20:38,12:20:38,12:20:38,,12:20:38,20251013,20251014,20251016,20251017,,20251017
85709,85709,12:21:14,12:21:14,12:21:14,12:21:14,,12:21:14,20251013,20251014,20251016,20251017,,20251017
85710,85710,12:21:50,12:21:50,12:21:50,12:21:50,,12:21:50,20251013,20251014,20251016,20251017,,20251017
85711,85711,12:22:26,12:22:26,12:22:26,12:22:26,,12:22:26,20251013,20251014,20251016,20251017,,20251017
85712,85712,12:23:02,12:23:02,12:23:02,12:23:02,,12:23:02,20251013,20251014,20251016,20251017,,20251017
85713,85713,12:23:38,12:23:38,12:23:38,12:23:38,,12:23:38,20251013,20251014,20251016,20251017,,20251017
85714,85714,12:24:14,12:24:14,12:24:14,12:24:14,,12:24:14,20251013,20251014,20251016,20251017,,20251017
85715,85715,12:24:50,12:24:50,12:24:50,12:24:50,,12:24:50,20251013,20251014,20251016,20251017,,20251017
85716,85716,12:25:26,12:25:26,12:25:26,12:25:26,,12:25:26,20251013,20251014,20251016,20251017,,20251017
85717,85717,12:26:02,12:26:02,12:26:02,12:26:02,,12:26:02,20251013,20251014,20251016,20251017,,20251017
85718,85718,12:26:38,12:26:38,12:26:38,12:26:38,,12:26:38,20251013,20251014,20251016,20251017,,20251017
85719,85719,12:27:14,12:27:14,12:27:14,12:27:14,,12:27:14,20251013,20251014,20251016,20251017,,20251017
85720,85720,12:27:50,12:27:50,12:27:50,12:27:50,,12:27:50,20251013,20251014,20251016,20251017,,20251017
85721,85721,12:28:25,12:28:25,12:28:25,12:28:25,,12:28:25,20251013,20251014,20251016,20251017,,20251017
85722,85722,12:29:01,12:29:01,12:29:01,12:29:01,,12:29:01,20251013,20251014,20251016,20251017,,20251017
85723,85723,12:29:37,12:29:37,12:29:37,12:29:37,,12:29:37,20251013,20251014,20251016,20251017,,20251017
85724,85724,12:30:13,12:30:13,12:30:13,12:30:13,,12:30:13,20251013,20251014,20251016,20251017,,20251017
85725,85725,12:30:49,12:30:49,12:30:49,12:30:49,,12:30:49,20251013,20251014,20251016,20251017,,20251017
85726,85726,12:31:25,12:31:25,12:31:25,12:31:25,,12:31:25,20251013,20251014,20251016,20251017,,20251017
85727,85727,12:32:01,12:32:01,12:32:01,12:32:01,,12:32:01,20251013,20251014,20251016,20251017,,20251017
85728,85728,12:32:37,12:32:37,12:32:37,12:32:37,,12:32:37,20251013,20251014,20251016,20251017,,20251017
85729,85729,12:33:13,12:33:13,12:33:13,12:33:13,,12:33:13,20251013,20251014,20251016,20251017,,20251017
85730,85730,12:33:49,12:33:49,12:33:49,12:33:49,,12:33:49,20251013,20251014,20251016,20251017,,20251017
85731,85731,12:34:25,12:34:25,12:34:25,12:34:25,,12:34:25,20251013,20251014,20251016,20251017,,20251017
85732,85732,12:35:01,12:35:01,12:35:01,12:35:01,,12:35:01,20251013,20251014,20251016,20251017,,20251017
85733,85733,12:35:37,12:35:37,12:35:37,12:35:37,,12:35:37,20251013,20251014,20251016,20251017,,20251017
85734,85734,12:36:12,12:36:12,12:36:12,12:36:12,,12:36:12,20251013,20251014,20251016,20251017,,20251017
85735,85735,12:36:48,12:36:48,12:36:48,12:36:48,,12:36:48,20251013,20251014,20251016,20251017,,20251017
85736,85736,12:37:24,12:37:24,12:37:24,12:37:24,,12:37:24,20251013,20251014,20251016,20251017,,20251017
85737,85737,12:38:00,12:38:00,12:38:00,12:38:00,,12:38:00,20251013,20251014,20251017,20251018,,20251018
85738,85738,12:38:36,12:38:36,12:38:36,12:38:36,12:38:36,12:38:36,20251013,20251014,20251016,20251017,20251017.0,20251017
85739,85739,12:39:12,12:39:12,12:39:12,12:39:12,,12:39:12,20251013,20251014,20251016,20251017,,20251017
85740,85740,12:39:48,12:39:48,12:39:48,12:39:48,,12:39:48,20251013,20251014,20251016,20251017,,20251017
85741,85741,12:40:24,12:40:24,12:40:24,12:40:24,,12:40:24,20251013,20251014,20251016,20251017,,20251017
85742,85742,12:41:00,12:41:00,12:41:00,12:41:00,,12:41:00,20251013,20251014,20251016,20251017,,20251017
85743,85743,12:41:36,12:41:36,12:41:36,12:41:36,12:41:36,12:41:36,20251013,20251014,20251016,20251017,20251017.0,20251017
85744,85744,12:42:12,12:42:12,12:42:12,12:42:12,,12:42:12,20251013,20251014,20251016,20251017,,20251017
85745,85745,12:42:48,12:42:48,12:42:48,12:42:48,,12:42:48,20251013,20251014,20251016,20251017,,20251017
85746,85746,12:43:24,12:43:24,12:43:24,12:43:24,,12:43:24,20251013,20251014,20251016,20251017,,20251017
85747,85747,12:43:59,12:43:59,12:43:59,12:43:59,,12:43:59,20251013,20251014,20251018,20251019,,20251019
85748,85748,12:44:35,12:44:35,12:44:35,12:44:35,,12:44:35,20251013,20251014,20251017,20251018,,20251018
85749,85749,12:45:11,12:45:11,12:45:11,12:45:11,,12:45:11,20251013,20251014,20251017,20251018,,20251018
85750,85750,12:45:47,12:45:47,12:45:47,12:45:47,,12:45:47,20251013,20251014,20251016,20251017,,20251017
85751,85751,12:46:23,12:46:23,12:46:23,12:46:23,,12:46:23,20251013,20251014,20251016,20251017,,20251017
85752,85752,12:46:59,12:46:59,12:46:59,12:46:59,12:46:59,12:46:59,20251013,20251014,20251016,20251017,20251017.0,20251017
85753,85753,12:47:35,12:47:35,12:47:35,12:47:35,,12:47:35,20251013,20251014,20251016,20251017,,20251017
85754,85754,12:48:11,12:48:11,12:48:11,12:48:11,,12:48:11,20251013,20251014,20251016,20251017,,20251017
85755,85755,12:48:47,12:48:47,12:48:47,12:48:47,,12:48:47,20251013,20251014,20251016,20251017,,20251017
85756,85756,12:49:23,12:49:23,12:49:23,12:49:23,,12:49:23,20251013,20251014,20251016,20251017,,20251017
85757,85757,12:49:59,12:49:59,12:49:59,12:49:59,12:49:59,12:49:59,20251013,20251014,20251016,20251017,20251017.0,20251017
85758,85758,12:50:35,12:50:35,12:50:35,12:50:35,,12:50:35,20251013,20251014,20251016,20251017,,20251017
85759,85759,12:51:11,12:51:11,12:51:11,12:51:11,,12:51:11,20251013,20251014,20251016,20251017,,20251017
85760,85760,12:51:46,12:51:46,12:51:46,12:51:46,12:51:46,12:51:46,20251013,20251014,20251016,20251017,20251017.0,20251017
85761,85761,12:52:22,12:52:22,12:52:22,12:52:22,12:52:22,12:52:22,20251013,20251014,20251016,20251017,20251017.0,20251017
85762,85762,12:52:58,12:52:58,12:52:58,12:52:58,12:52:58,12:52:58,20251013,20251014,20251016,20251017,20251017.0,20251017
85763,85763,12:53:34,12:53:34,12:53:34,12:53:34,,12:53:34,20251013,20251014,20251017,20251018,,20251018
85764,85764,12:54:10,12:54:10,12:54:10,12:54:10,,12:54:10,20251013,20251014,20251016,20251017,,20251017
85765,85765,12:54:46,12:54:46,12:54:46,12:54:46,,12:54:46,20251013,20251014,20251016,20251017,,20251017
85766,85766,12:55:22,12:55:22,12:55:22,12:55:22,,12:55:22,20251013,20251014,20251016,20251017,,20251017
85767,85767,12:55:58,12:55:58,12:55:58,12:55:58,,12:55:58,20251013,20251014,20251016,20251017,,20251017
85768,85768,12:56:34,12:56:34,12:56:34,12:56:34,,12:56:34,20251013,20251014,20251017,20251018,,20251018
85769,85769,12:57:10,12:57:10,12:57:10,12:57:10,,12:57:10,20251013,20251014,20251016,20251017,,20251017
85770,85770,12:57:46,12:57:46,12:57:46,12:57:46,,12:57:46,20251013,20251014,20251016,20251017,,20251017
85771,85771,12:58:22,12:58:22,12:58:22,12:58:22,,12:58:22,20251013,20251014,20251017,20251018,,20251018
85772,85772,12:58:58,12:58:58,12:58:58,12:58:58,,12:58:58,20251013,20251014,20251016,20251017,,20251017
85773,85773,12:59:34,12:59:34,12:59:34,12:59:34,,12:59:34,20251013,20251014,20251016,20251017,,20251017
85774,85774,13:00:09,13:00:09,13:00:09,13:00:09,,13:00:09,20251013,20251014,20251018,20251019,,20251019
85775,85775,13:00:45,13:00:45,13:00:45,13:00:45,,13:00:45,20251013,20251014,20251016,20251017,,20251017
85776,85776,13:01:21,13:01:21,13:01:21,13:01:21,,13:01:21,20251013,20251014,20251016,20251017,,20251017
85777,85777,13:01:57,13:01:57,13:01:57,13:01:57,,13:01:57,20251013,20251014,20251017,20251018,,20251018
85778,85778,13:02:33,13:02:33,13:02:33,13:02:33,,13:02:33,20251013,20251014,20251016,20251017,,20251017
85779,85779,13:03:09,13:03:09,13:03:09,13:03:09,,13:03:09,20251013,20251014,20251016,20251017,,20251017
85780,85780,13:03:45,13:03:45,13:03:45,13:03:45,13:03:45,13:03:45,20251013,20251014,20251016,20251017,20251017.0,20251017
85781,85781,13:04:21,13:04:21,13:04:21,13:04:21,,13:04:21,20251013,20251014,20251016,20251017,,20251017
85782,85782,13:04:57,13:04:57,13:04:57,13:04:57,,13:04:57,20251013,20251014,20251016,20251017,,20251017
85783,85783,13:05:33,13:05:33,13:05:33,13:05:33,,13:05:33,20251013,20251014,20251016,20251017,,20251017
85784,85784,13:06:09,13:06:09,13:06:09,13:06:09,13:06:09,13:06:09,20251013,20251014,20251016,20251017,20251017.0,20251017
85785,85785,13:06:45,13:06:45,13:06:45,13:06:45,,13:06:45,20251013,20251014,20251016,20251017,,20251017
85786,85786,13:07:21,13:07:21,13:07:21,13:07:21,,13:07:21,20251013,20251014,20251016,20251017,,20251017
85787,85787,13:07:56,13:07:56,13:07:56,13:07:56,,13:07:56,20251013,20251014,20251018,20251019,,20251019
85788,85788,13:08:32,13:08:32,13:08:32,13:08:32,,13:08:32,20251013,20251014,20251016,20251017,,20251017
85789,85789,13:09:08,13:09:08,13:09:08,13:09:08,13:09:08,13:09:08,20251013,20251014,20251016,20251017,20251017.0,20251017
85790,85790,13:09:44,13:09:44,13:09:44,13:09:44,,13:09:44,20251013,20251014,20251016,20251017,,20251017
85791,85791,13:10:20,13:10:20,13:10:20,13:10:20,,13:10:20,20251013,20251014,20251016,20251017,,20251017
85792,85792,13:10:56,13:10:56,13:10:56,13:10:56,,13:10:56,20251013,20251014,20251016,20251017,,20251017
85793,85793,13:11:32,13:11:32,13:11:32,13:11:32,,13:11:32,20251013,20251014,20251016,20251017,,20251017
85794,85794,13:12:08,13:12:08,13:12:08,13:12:08,,13:12:08,20251013,20251014,20251016,20251017,,20251017
85795,85795,13:12:44,13:12:44,13:12:44,13:12:44,,13:12:44,20251013,20251014,20251016,20251017,,20251017
85796,85796,13:13:20,13:13:20,13:13:20,13:13:20,,13:13:20,20251013,20251014,20251017,20251018,,20251018
85797,85797,13:13:56,13:13:56,13:13:56,13:13:56,,13:13:56,20251013,20251014,20251016,20251017,,20251017
85798,85798,13:14:32,13:14:32,13:14:32,13:14:32,,13:14:32,20251013,20251014,20251016,20251017,,20251017
85799,85799,13:15:08,13:15:08,13:15:08,13:15:08,,13:15:08,20251013,20251014,20251016,20251017,,20251017
85800,85800,13:15:43,13:15:43,13:15:43,13:15:43,13:15:43,13:15:43,20251013,20251014,20251016,20251017,20251017.0,20251017
85801,85801,13:16:19,13:16:19,13:16:19,13:16:19,,13:16:19,20251013,20251014,20251016,20251017,,20251017
85802,85802,13:16:55,13:16:55,13:16:55,13:16:55,,13:16:55,20251013,20251014,20251016,20251017,,20251017
85803,85803,13:17:31,13:17:31,13:17:31,13:17:31,,13:17:31,20251013,20251014,20251016,20251017,,20251017
85804,85804,13:18:07,13:18:07,13:18:07,13:18:07,,13:18:07,20251013,20251014,20251016,20251017,,20251017
85805,85805,13:18:43,13:18:43,13:18:43,13:18:43,13:18:43,13:18:43,20251013,20251014,20251016,20251017,20251017.0,20251017
85806,85806,13:19:19,13:19:19,13:19:19,13:19:19,,13:19:19,20251013,20251014,20251016,20251017,,20251017
85807,85807,13:19:55,13:19:55,13:19:55,13:19:55,,13:19:55,20251013,20251014,20251016,20251017,,20251017
85808,85808,13:20:31,13:20:31,13:20:31,13:20:31,,13:20:31,20251013,20251014,20251016,20251017,,20251017
85809,85809,13:21:07,13:21:07,13:21:07,13:21:07,13:21:07,13:21:07,20251013,20251014,20251016,20251017,20251017.0,20251017
85810,85810,13:21:43,13:21:43,13:21:43,13:21:43,,13:21:43,20251013,20251014,20251016,20251017,,20251017
85811,85811,13:22:19,13:22:19,13:22:19,13:22:19,,13:22:19,20251013,20251014,20251016,20251017,,20251017
85812,85812,13:22:55,13:22:55,13:22:55,13:22:55,,13:22:55,20251013,20251014,20251017,20251018,,20251018
85813,85813,13:23:31,13:23:31,13:23:31,13:23:31,,13:23:31,20251013,20251014,20251016,20251017,,20251017
85814,85814,13:24:06,13:24:06,13:24:06,13:24:06,,13:24:06,20251013,20251014,20251017,20251018,,20251018
85815,85815,13:24:42,13:24:42,13:24:42,13:24:42,,13:24:42,20251013,20251014,20251016,20251017,,20251017
85816,85816,13:25:18,13:25:18,13:25:18,13:25:18,,13:25:18,20251013,20251014,20251018,20251019,,20251019
85817,85817,13:25:54,13:25:54,13:25:54,13:25:54,,13:25:54,20251013,20251014,20251016,20251017,,20251017
85818,85818,13:26:30,13:26:30,13:26:30,13:26:30,,13:26:30,20251013,20251014,20251016,20251017,,20251017
85819,85819,13:27:06,13:27:06,13:27:06,13:27:06,,13:27:06,20251013,20251014,20251016,20251017,,20251017
85820,85820,13:27:42,13:27:42,13:27:42,13:27:42,,13:27:42,20251013,20251014,20251016,20251017,,20251017
85821,85821,13:28:18,13:28:18,13:28:18,13:28:18,13:28:18,13:28:18,20251013,20251014,20251016,20251017,20251017.0,20251017
85822,85822,13:28:54,13:28:54,13:28:54,13:28:54,,13:28:54,20251013,20251014,20251016,20251017,,20251017
85823,85823,13:29:30,13:29:30,13:29:30,13:29:30,,13:29:30,20251013,20251014,20251016,20251017,,20251017
85824,85824,13:30:06,13:30:06,13:30:06,13:30:06,,13:30:06,20251013,20251014,20251016,20251017,,20251017
85825,85825,13:30:42,13:30:42,13:30:42,13:30:42,,13:30:42,20251013,20251014,20251017,20251018,,20251018
85826,85826,13:31:18,13:31:18,13:31:18,13:31:18,,13:31:18,20251013,20251014,20251017,20251018,,20251018
85827,85827,13:31:53,13:31:53,13:31:53,13:31:53,,13:31:53,20251013,20251014,20251016,20251017,,20251017
85828,85828,13:32:29,13:32:29,13:32:29,13:32:29,,13:32:29,20251013,20251014,20251016,20251017,,20251017
85829,85829,13:33:05,13:33:05,13:33:05,13:33:05,,13:33:05,20251013,20251014,20251017,20251018,,20251018
85830,85830,13:33:41,13:33:41,13:33:41,13:33:41,,13:33:41,20251013,20251014,20251016,20251017,,20251017
85831,85831,13:34:17,13:34:17,13:34:17,13:34:17,,13:34:17,20251013,20251014,20251016,20251017,,20251017
85832,85832,13:34:53,13:34:53,13:34:53,13:34:53,13:34:53,13:34:53,20251013,20251014,20251016,20251017,20251017.0,20251017
85833,85833,13:35:29,13:35:29,13:35:29,13:35:29,,13:35:29,20251013,20251014,20251016,20251017,,20251017
85834,85834,13:36:05,13:36:05,13:36:05,13:36:05,,13:36:05,20251013,20251014,20251016,20251017,,20251017
85835,85835,13:36:41,13:36:41,13:36:41,13:36:41,13:36:41,13:36:41,20251013,20251014,20251016,20251017,20251017.0,20251017
85836,85836,13:37:17,13:37:17,13:37:17,13:37:17,,13:37:17,20251013,20251014,20251017,20251018,,20251018
85837,85837,13:37:53,13:37:53,13:37:53,13:37:53,,13:37:53,20251013,20251014,20251016,20251017,,20251017
85838,85838,13:38:29,13:38:29,13:38:29,13:38:29,,13:38:29,20251013,20251014,20251016,20251017,,20251017
85839,85839,13:39:05,13:39:05,13:39:05,13:39:05,,13:39:05,20251013,20251014,20251016,20251017,,20251017
85840,85840,13:39:40,13:39:40,13:39:40,13:39:40,,13:39:40,20251013,20251014,20251016,20251017,,20251017
85841,85841,13:40:16,13:40:16,13:40:16,13:40:16,,13:40:16,20251013,20251014,20251016,20251017,,20251017
85842,85842,13:40:52,13:40:52,13:40:52,13:40:52,,13:40:52,20251013,20251014,20251016,20251017,,20251017
85843,85843,13:41:28,13:41:28,13:41:28,13:41:28,,13:41:28,20251013,20251014,20251016,20251017,,20251017
85844,85844,13:42:04,13:42:04,13:42:04,13:42:04,,13:42:04,20251013,20251014,20251016,20251017,,20251017
85845,85845,13:42:40,13:42:40,13:42:40,13:42:40,,13:42:40,20251013,20251014,20251016,20251017,,20251017
85846,85846,13:43:16,13:43:16,13:43:16,13:43:16,,13:43:16,20251013,20251014,20251017,20251018,,20251018
85847,85847,13:43:52,13:43:52,13:43:52,13:43:52,,13:43:52,20251013,20251014,20251016,20251017,,20251017
85848,85848,13:44:28,13:44:28,13:44:28,13:44:28,,13:44:28,20251013,20251014,20251016,20251017,,20251017
85849,85849,13:45:04,13:45:04,13:45:04,13:45:04,,13:45:04,20251013,20251014,20251016,20251017,,20251017
85850,85850,13:45:40,13:45:40,13:45:40,13:45:40,13:45:40,13:45:40,20251013,20251014,20251017,20251018,20251018.0,20251018
85851,85851,13:46:16,13:46:16,13:46:16,13:46:16,,13:46:16,20251013,20251014,20251016,20251017,,20251017
85852,85852,13:46:52,13:46:52,13:46:52,13:46:52,,13:46:52,20251013,20251014,20251016,20251017,,20251017
85853,85853,13:47:27,13:47:27,13:47:27,13:47:27,13:47:27,13:47:27,20251013,20251014,20251016,20251017,20251017.0,20251017
85854,85854,13:48:03,13:48:03,13:48:03,13:48:03,,13:48:03,20251013,20251014,20251017,20251018,,20251018
85855,85855,13:48:39,13:48:39,13:48:39,13:48:39,,13:48:39,20251013,20251014,20251016,20251017,,20251017
85856,85856,13:49:15,13:49:15,13:49:15,13:49:15,,13:49:15,20251013,20251014,20251016,20251017,,20251017
85857,85857,13:49:51,13:49:51,13:49:51,13:49:51,,13:49:51,20251013,20251014,20251016,20251017,,20251017
85858,85858,13:50:27,13:50:27,13:50:27,13:50:27,,13:50:27,20251013,20251014,20251016,20251017,,20251017
85859,85859,13:51:03,13:51:03,13:51:03,13:51:03,13:51:03,13:51:03,20251013,20251014,20251016,20251017,20251017.0,20251017
85860,85860,13:51:39,13:51:39,13:51:39,13:51:39,,13:51:39,20251013,20251014,20251016,20251017,,20251017
85861,85861,13:52:15,13:52:15,13:52:15,13:52:15,,13:52:15,20251013,20251014,20251016,20251017,,20251017
85862,85862,13:52:51,13:52:51,13:52:51,13:52:51,,13:52:51,20251013,20251014,20251016,20251017,,20251017
85863,85863,13:53:27,13:53:27,13:53:27,13:53:27,,13:53:27,20251013,20251014,20251017,20251018,,20251018
85864,85864,13:54:03,13:54:03,13:54:03,13:54:03,13:54:03,13:54:03,20251013,20251014,20251016,20251017,20251017.0,20251017
85865,85865,13:54:39,13:54:39,13:54:39,13:54:39,,13:54:39,20251013,20251014,20251016,20251017,,20251017
85866,85866,13:55:15,13:55:15,13:55:15,13:55:15,13:55:15,13:55:15,20251013,20251014,20251018,20251019,20251019.0,20251019
85867,85867,13:55:50,13:55:50,13:55:50,13:55:50,,13:55:50,20251013,20251014,20251016,20251017,,20251017
85868,85868,13:56:26,13:56:26,13:56:26,13:56:26,,13:56:26,20251013,20251014,20251016,20251017,,20251017
85869,85869,13:57:02,13:57:02,13:57:02,13:57:02,13:57:02,13:57:02,20251013,20251014,20251018,20251019,20251019.0,20251019
85870,85870,13:57:38,13:57:38,13:57:38,13:57:38,,13:57:38,20251013,20251014,20251016,20251017,,20251017
85871,85871,13:58:14,13:58:14,13:58:14,13:58:14,,13:58:14,20251013,20251014,20251016,20251017,,20251017
85872,85872,13:58:50,13:58:50,13:58:50,13:58:50,,13:58:50,20251013,20251014,20251016,20251017,,20251017
85873,85873,13:59:26,13:59:26,13:59:26,13:59:26,13:59:26,13:59:26,20251013,20251014,20251016,20251017,20251017.0,20251017
85874,85874,14:00:02,14:00:02,14:00:02,14:00:02,,14:00:02,20251013,20251014,20251017,20251018,,20251018
85875,85875,14:00:38,14:00:38,14:00:38,14:00:38,,14:00:38,20251013,20251014,20251016,20251017,,20251017
85876,85876,14:01:14,14:01:14,14:01:14,14:01:14,,14:01:14,20251013,20251014,20251016,20251017,,20251017
85877,85877,14:01:50,14:01:50,14:01:50,14:01:50,,14:01:50,20251013,20251014,20251016,20251017,,20251017
85878,85878,14:02:26,14:02:26,14:02:26,14:02:26,,14:02:26,20251013,20251014,20251016,20251017,,20251017
85879,85879,14:03:02,14:03:02,14:03:02,14:03:02,,14:03:02,20251013,20251014,20251016,20251017,,20251017
85880,85880,14:03:37,14:03:37,14:03:37,14:03:37,,14:03:37,20251013,20251014,20251016,20251017,,20251017
85881,85881,14:04:13,14:04:13,14:04:13,14:04:13,,14:04:13,20251013,20251014,20251016,20251017,,20251017
85882,85882,14:04:49,14:04:49,14:04:49,14:04:49,,14:04:49,20251013,20251014,20251016,20251017,,20251017
85883,85883,14:05:25,14:05:25,14:05:25,14:05:25,,14:05:25,20251013,20251014,20251016,20251017,,20251017
85884,85884,14:06:01,14:06:01,14:06:01,14:06:01,,14:06:01,20251013,20251014,20251016,20251017,,20251017
85885,85885,14:06:37,14:06:37,14:06:37,14:06:37,,14:06:37,20251013,20251014,20251017,20251018,,20251018
85886,85886,14:07:13,14:07:13,14:07:13,14:07:13,,14:07:13,20251013,20251014,20251016,20251017,,20251017
85887,85887,14:07:49,14:07:49,14:07:49,14:07:49,14:07:49,14:07:49,20251013,20251014,20251016,20251017,20251017.0,20251017
85888,85888,14:08:25,14:08:25,14:08:25,14:08:25,,14:08:25,20251013,20251014,20251016,20251017,,20251017
85889,85889,14:09:01,14:09:01,14:09:01,14:09:01,,14:09:01,20251013,20251014,20251016,20251017,,20251017
85890,85890,14:09:37,14:09:37,14:09:37,14:09:37,14:09:37,14:09:37,20251013,20251014,20251016,20251017,20251017.0,20251017
85891,85891,14:10:13,14:10:13,14:10:13,14:10:13,,14:10:13,20251013,20251014,20251016,20251017,,20251017
85892,85892,14:10:49,14:10:49,14:10:49,14:10:49,,14:10:49,20251013,20251014,20251016,20251017,,20251017
85893,85893,14:11:24,14:11:24,14:11:24,14:11:24,,14:11:24,20251013,20251014,20251016,20251017,,20251017
85894,85894,14:12:00,14:12:00,14:12:00,14:12:00,,14:12:00,20251013,20251014,20251016,20251017,,20251017
